Время доставки,Дата доставки,Магазин,Id заявки,Id клиента,Сумма скидки,Тип оплаты,Сумма заказа,Итоговая сумма,Пол клиента,Дата рождения клиента,Продукт категория,Наименование продукта,проверка суммы,Координаты
20:22:23,2024-01-17 00:00:00,"Ул. Рубинштейна, 24",9334,488,"186,522",Онлайн,"621,74","435,218",Женский,14-01-1997,Научная литература,Экономика труда,TRUE,"[59.929700, 30.344695]"
23:43:37,2024-01-17 00:00:00,"Гагаринская ул., 12",9923,28,"155,145",Онлайн,"517,15","362,005",Женский,30-11-1963,Учебники,Химия 9 класс,TRUE,"[59.946153, 30.342916]"
23:12:44,2024-01-18 00:00:00,"Московский пр., 90",1099,46,"220,488",Онлайн,"734,96","514,472",Женский,22-08-2000,Комиксы,Человек-Паук,TRUE,"[59.924032, 30.317189]"
07:33:49,2024-01-18 00:00:00,"Гагаринская ул., 12",1424,173,"155,457",Онлайн,"518,19","362,733",Мужской,11-10-1966,Путеводители,Италия,TRUE,"[59.946153, 30.342916]"
04:00:26,2024-01-18 00:00:00,"Ул. Рубинштейна, 24",1717,235,"183,087",Онлайн,"610,29","427,203",Мужской,23-02-2004,Художественная литература,Отцы и дети,TRUE,"[59.929700, 30.344695]"
11:04:16,2024-01-18 00:00:00,"Гагаринская ул., 12",1869,416,"158,031",Карта,"526,77","368,739",Мужской,09-12-1965,Научная литература,Философия науки,TRUE,"[59.946153, 30.342916]"
20:02:00,2024-01-18 00:00:00,"Московский пр., 90",2248,282,"188,78",Карта,"857,86","669,08",Женский,14-07-1957,Научная литература,Микробиология,TRUE,"[59.924032, 30.317189]"
22:54:16,2024-01-18 00:00:00,"Гагаринская ул., 12",2602,44,"101,64",Наличные,"677,63","575,99",Женский,13-04-1970,Научная литература,Квантовая физика,TRUE,"[59.946153, 30.342916]"
14:22:01,2024-01-18 00:00:00,"Ул. Декабристов, 15",2674,167,"140,38",Карта,"585,86","445,48",Женский,13-02-1978,Художественная литература,Лолита,TRUE,"[59.928154, 30.302429]"
23:36:01,2024-01-18 00:00:00,"Ул. Декабристов, 15",3389,74,"199,857",Наличные,"666,19","466,333",Мужской,09-01-1956,Научная литература,Экономика труда,TRUE,"[59.928154, 30.302429]"
12:29:06,2024-01-18 00:00:00,"Ул. Рубинштейна, 24",3862,241,"150,735",Наличные,"502,45","351,715",Женский,28-09-1979,Учебники,Физика 8 класс,TRUE,"[59.929700, 30.344695]"
11:56:36,2024-01-18 00:00:00,"Невский пр., 30",4115,254,"153,65",Карта,"768,26","614,61",Мужской,09-05-1975,Научная литература,Квантовая физика,TRUE,"[59.935543, 30.327349]"
02:16:26,2024-01-18 00:00:00,"Ул. Декабристов, 15",4210,28,"154,64",Наличные,"786,89","632,25",Женский,30-11-1963,Художественная литература,Отцы и дети,TRUE,"[59.928154, 30.302429]"
08:54:46,2024-01-18 00:00:00,"Московский пр., 90",4277,493,"78,88",Карта,"788,8","709,92",Мужской,23-12-1977,Путеводители,Турция,TRUE,"[59.924032, 30.317189]"
09:39:28,2024-01-18 00:00:00,"Московский пр., 90",4796,484,"199,74",Наличные,"665,8","466,06",Мужской,28-05-1964,Путеводители,Турция,TRUE,"[59.924032, 30.317189]"
12:24:22,2024-01-18 00:00:00,"Московский пр., 90",6542,307,"204,714",Наличные,"682,38","477,666",Женский,15-10-1966,Комиксы,Человек-Паук,TRUE,"[59.924032, 30.317189]"
04:18:11,2024-01-18 00:00:00,"Московский пр., 90",6819,125,"166,671",Карта,"555,57","388,899",Женский,03-03-1994,Путеводители,Мексика,TRUE,"[59.924032, 30.317189]"
22:32:01,2024-01-18 00:00:00,"Гагаринская ул., 12",7367,171,"158,03",Карта,"992,29","834,26",Мужской,24-04-1985,Художественная литература,Обломов,TRUE,"[59.946153, 30.342916]"
03:44:12,2024-01-18 00:00:00,"Гагаринская ул., 12",7482,379,"149,39",Наличные,"576,5","427,11",Мужской,24-03-1958,Научная литература,Микробиология,TRUE,"[59.946153, 30.342916]"
02:00:08,2024-01-18 00:00:00,"Ул. Декабристов, 15",8694,399,"67,63",Карта,"568,67","501,04",Женский,29-04-1991,Художественная литература,Преступление и наказание,TRUE,"[59.928154, 30.302429]"
09:35:57,2024-01-19 00:00:00,"Московский пр., 90",1062,288,"235,78",Онлайн,"1066,2","830,42",Мужской,18-04-1969,Комиксы,Бэтмен,TRUE,"[59.924032, 30.317189]"
21:20:43,2024-01-19 00:00:00,"Ул. Декабристов, 15",1510,252,"28,36",Карта,"567,18","538,82",Женский,22-01-1979,Учебники,Алгебра 7 класс,TRUE,"[59.928154, 30.302429]"
12:11:21,2024-01-19 00:00:00,"Московский пр., 90",2489,329,"283,53",Онлайн,"945,1","661,57",Женский,12-11-1975,Комиксы,Человек-Паук,TRUE,"[59.924032, 30.317189]"
17:53:32,2024-01-19 00:00:00,"Московский пр., 90",2515,116,"271,647",Наличные,"905,49","633,843",Мужской,01-09-1955,Комиксы,Супермен,TRUE,"[59.924032, 30.317189]"
08:11:47,2024-01-19 00:00:00,"Невский пр., 30",5311,350,"191,319",Наличные,"637,73","446,411",Мужской,16-05-1983,Учебники,Физика 8 класс,TRUE,"[59.935543, 30.327349]"
01:53:41,2024-01-19 00:00:00,"Московский пр., 90",5394,281,"113,3",Онлайн,"578,82","465,52",Мужской,26-01-1982,Научная литература,Экономика труда,TRUE,"[59.924032, 30.317189]"
19:56:12,2024-01-19 00:00:00,"Невский пр., 30",5445,254,"183,237",Наличные,"610,79","427,553",Мужской,09-05-1975,Художественная литература,Лолита,TRUE,"[59.935543, 30.327349]"
22:53:16,2024-01-19 00:00:00,"Гагаринская ул., 12",8292,101,"27,96",Наличные,"559,14","531,18",Мужской,24-08-1958,Художественная литература,Обломов,TRUE,"[59.946153, 30.342916]"
12:19:57,2024-01-19 00:00:00,"Московский пр., 90",8344,76,"240,195",Карта,"800,65","560,455",Женский,19-01-1958,Учебники,История России 10 класс,TRUE,"[59.924032, 30.317189]"
01:19:14,2024-01-20 00:00:00,"Невский пр., 30",2136,148,"177,618",Карта,"592,06","414,442",Мужской,29-06-1967,Путеводители,Италия,TRUE,"[59.935543, 30.327349]"
18:06:55,2024-01-20 00:00:00,"Гагаринская ул., 12",2579,458,"170,601",Карта,"568,67","398,069",Женский,01-10-1977,Художественная литература,Преступление и наказание,TRUE,"[59.946153, 30.342916]"
22:33:11,2024-01-20 00:00:00,"Ул. Декабристов, 15",5346,404,"152,016",Наличные,"506,72","354,704",Женский,21-12-1993,Художественная литература,Преступление и наказание,TRUE,"[59.928154, 30.302429]"
05:38:32,2024-01-20 00:00:00,"Невский пр., 30",6431,369,"185,079",Карта,"616,93","431,851",Женский,21-03-2001,Художественная литература,Обломов,TRUE,"[59.935543, 30.327349]"
12:08:13,2024-01-20 00:00:00,"Московский пр., 90",6984,92,"158,061",Наличные,"526,87","368,809",Женский,27-01-2000,Путеводители,Швейцария,TRUE,"[59.924032, 30.317189]"
19:34:24,2024-01-20 00:00:00,"Ул. Декабристов, 15",8125,470,"162,213",Наличные,"540,71","378,497",Мужской,24-12-2004,Научная литература,Экономика труда,TRUE,"[59.928154, 30.302429]"
04:35:02,2024-01-20 00:00:00,"Московский пр., 90",8836,354,"212,03",Наличные,"836,87","624,84",Мужской,04-10-1989,Научная литература,Экономика труда,TRUE,"[59.924032, 30.317189]"
01:21:54,2024-01-20 00:00:00,"Гагаринская ул., 12",9125,424,"101,23",Наличные,"510,33","409,1",Мужской,10-12-1979,Художественная литература,Мастер и Маргарита,TRUE,"[59.946153, 30.342916]"
00:32:53,2024-01-20 00:00:00,"Гагаринская ул., 12",9997,99,"210,97",Карта,"1017,66","806,69",Женский,17-03-1976,Комиксы,Флэш,TRUE,"[59.946153, 30.342916]"
03:06:09,2024-01-21 00:00:00,"Ул. Рубинштейна, 24",2582,41,"151,33",Наличные,"606,44","455,11",Мужской,11-11-1981,Путеводители,Италия,TRUE,"[59.929700, 30.344695]"
04:14:05,2024-01-21 00:00:00,"Гагаринская ул., 12",5068,319,"63,28",Наличные,"583,34","520,06",Мужской,29-06-1986,Учебники,Химия 9 класс,TRUE,"[59.946153, 30.342916]"
20:10:49,2024-01-22 00:00:00,"Московский пр., 90",2486,167,"101,36",Карта,"788,8","687,44",Женский,13-02-1978,Путеводители,Турция,TRUE,"[59.924032, 30.317189]"
02:18:34,2024-01-22 00:00:00,"Ул. Рубинштейна, 24",2767,222,"164,829",Наличные,"549,43","384,601",Женский,29-03-1990,Учебники,История России 10 класс,TRUE,"[59.929700, 30.344695]"
21:24:12,2024-01-22 00:00:00,"Московский пр., 90",5337,123,"188,26",Онлайн,"668,24","479,98",Женский,17-07-1992,Путеводители,Италия,TRUE,"[59.924032, 30.317189]"
06:30:05,2024-01-22 00:00:00,"Гагаринская ул., 12",6588,139,"27,9",Наличные,"557,93","530,03",Мужской,22-08-1989,Комиксы,Бэтмен,TRUE,"[59.946153, 30.342916]"
19:16:38,2024-01-22 00:00:00,"Гагаринская ул., 12",6821,154,"113,82",Наличные,"758,83","645,01",Женский,20-12-1971,Научная литература,Философия науки,TRUE,"[59.946153, 30.342916]"
13:19:40,2024-01-22 00:00:00,"Московский пр., 90",7359,21,"251,619",Онлайн,"838,73","587,111",Мужской,23-12-1958,Путеводители,Индонезия,TRUE,"[59.924032, 30.317189]"
00:46:08,2024-01-22 00:00:00,"Ул. Декабристов, 15",8343,282,"305,298",Наличные,"1017,66","712,362",Женский,14-07-1957,Комиксы,Флэш,TRUE,"[59.928154, 30.302429]"
04:50:02,2024-01-23 00:00:00,"Московский пр., 90",1162,447,"141,26",Карта,"546,03","404,77",Мужской,21-01-1992,Художественная литература,Лолита,TRUE,"[59.924032, 30.317189]"
20:36:00,2024-01-23 00:00:00,"Гагаринская ул., 12",2253,153,"257,016",Карта,"856,72","599,704",Мужской,21-12-1999,Комиксы,Супермен,TRUE,"[59.946153, 30.342916]"
15:54:40,2024-01-23 00:00:00,"Московский пр., 90",2577,301,"211,284",Онлайн,"704,28","492,996",Мужской,03-11-1981,Художественная литература,Мастер и Маргарита,TRUE,"[59.924032, 30.317189]"
13:39:07,2024-01-23 00:00:00,"Ул. Декабристов, 15",3402,84,"224,982",Онлайн,"749,94","524,958",Женский,09-10-1969,Учебники,Химия 9 класс,TRUE,"[59.928154, 30.302429]"
04:03:29,2024-01-23 00:00:00,"Ул. Декабристов, 15",4064,62,"88,53",Онлайн,"695,59","607,06",Мужской,01-06-1981,Художественная литература,Обломов,TRUE,"[59.928154, 30.302429]"
23:30:03,2024-01-23 00:00:00,"Невский пр., 30",4416,379,"56,77",Онлайн,"556,6","499,83",Мужской,24-03-1958,Путеводители,Мексика,TRUE,"[59.935543, 30.327349]"
02:53:50,2024-01-23 00:00:00,"Московский пр., 90",4934,282,"167,571",Карта,"558,57","390,999",Женский,14-07-1957,Учебники,География 6 класс,TRUE,"[59.924032, 30.317189]"
03:56:46,2024-01-23 00:00:00,"Невский пр., 30",6446,254,"178,806",Онлайн,"596,02","417,214",Мужской,09-05-1975,Учебники,Алгебра 7 класс,TRUE,"[59.935543, 30.327349]"
06:42:46,2024-01-23 00:00:00,"Гагаринская ул., 12",7047,28,"162,588",Карта,"541,96","379,372",Женский,30-11-1963,Комиксы,Бэтмен,TRUE,"[59.946153, 30.342916]"
17:18:04,2024-01-23 00:00:00,"Гагаринская ул., 12",7090,418,"174,39",Наличные,"616,93","442,54",Мужской,04-02-1965,Художественная литература,Обломов,TRUE,"[59.946153, 30.342916]"
06:17:54,2024-01-23 00:00:00,"Московский пр., 90",7944,220,"62,63",Онлайн,"596,47","533,84",Мужской,11-09-1984,Научная литература,Квантовая физика,TRUE,"[59.924032, 30.317189]"
15:28:47,2024-01-23 00:00:00,"Ул. Декабристов, 15",8156,412,"113,18",Наличные,"642,55","529,37",Мужской,10-03-1987,Художественная литература,Лолита,TRUE,"[59.928154, 30.302429]"
00:12:24,2024-01-23 00:00:00,"Ул. Декабристов, 15",8663,343,"56,73",Онлайн,"664,06","607,33",Женский,15-05-1962,Учебники,Алгебра 7 класс,TRUE,"[59.928154, 30.302429]"
05:52:42,2024-01-23 00:00:00,"Московский пр., 90",9842,85,"175,758",Карта,"585,86","410,102",Женский,01-09-1961,Художественная литература,Лолита,TRUE,"[59.924032, 30.317189]"
20:27:02,2024-01-24 00:00:00,"Ул. Декабристов, 15",1594,140,"252,36",Карта,"897,95","645,59",Мужской,16-04-1995,Комиксы,Супермен,TRUE,"[59.928154, 30.302429]"
10:17:20,2024-01-24 00:00:00,"Невский пр., 30",1974,87,"211,812",Наличные,"706,04","494,228",Женский,29-06-1994,Научная литература,Квантовая физика,TRUE,"[59.935543, 30.327349]"
18:00:19,2024-01-24 00:00:00,"Московский пр., 90",2287,269,"206,934",Наличные,"689,78","482,846",Женский,21-10-1968,Научная литература,Философия науки,TRUE,"[59.924032, 30.317189]"
